40.681307,-73.995212,Carroll Park
40.680946,-73.995481,Carroll Park
40.679442,-73.876233,City Line Park
40.68829,-73.996136,Cobble hill park
40.694143,-73.989791,Columbus Park
40.697793,-73.978653,Commodore Berry
40.685861,-73.972638,Cuyler Gore Park
40.610033,-73.96952,David Marcus Plgd
40.702573,-73.989752,Dumbo Brooklyn Heights
40.702631,-73.990641,Dumbo Brooklyn Heights
40.70238,-73.986553,Dumbo Brooklyn Heights
40.65021,-73.958798,Dumbo Brooklyn Heights
40.68293,-73.964596,FAB
40.687093,-73.976238,FAB
40.682556,-73.961975,FAB
40.687072,-73.976557,FAB 
40.683557,-73.966797,FAB 
40.687208,-73.974621,FAB 
40.689818,-73.9732,Fort Greene 
40.613322,-74.030067,Fort Hamilton Sr. Center
40.67073271,-73.87967557,Good Shepheard's Community Group
40.672659,-73.885742,Gregory's Garden (P.S. 158 Memorial Garden
40.66101,-73.895627,Hands  & Hearts(New Lots Urban Farm)
40.700784,-73.995146,Harry Chapin Plgd
40.674221,-73.888573,Herbal Garden
40.67269,-73.984796,JJ Byrne
40.673262,-73.984332,JJ Byrne
40.578225,-73.994834,Kaiser 
40.603519,-73.957375,Kelly
40.695719,-73.990256,Korean War Vet 
40.577672,-73.944616,Manhattan Beach +BBQ
40.577211,-73.946587,Manhattan Beach +BBQ
40.604085,-73.930703,Marine Park 
40.721612,-73.953668,McCarren Park 
40.721535,-73.954114,McCarren Park 
40.720622,-73.952488,McCarren Park 
40.721653,-73.950305,McCarren Park 
40.719973,-73.952215,McCarren Park 
40.72173,-73.953298,McCarren Park 
40.721075,-73.955512,McCarren Park 
40.721933,-73.955283,McCarren Park 
40.724446,-73.943326,McGorlick Park
40.715086,-73.960546,Metropolitan Rec Ctr 
40.692165,-73.985247,Metrotech
40.67207,-73.96598,Mt. Prospect plgd
40.693473,-73.979168,Myrtle Ave BID
40.693222,-73.971887,Myrtle Ave BID
40.693127,-73.96879,Myrtle Ave BID
40.693456,-73.965908,Myrtle Ave BID
40.720628,-73.965524,N. 5th St. pier
40.6659,-73.887172,New Vision Garden
40.639285,-74.031909,Owl's Head
40.577492,-73.946325,Palato plgd
40.668797,-73.980144,Park Slope
40.676639,-73.978903,Park Slope Playground 
40.696389,-73.99734,Pierrepont Park
40.664608,-73.976666,Prospect Park 
40.66132,-73.979593,Prospect Park 
40.660478,-73.963187,Prospect Park 
40.655183,-73.962214,Prospect Park 
40.693761,-73.948972,Red Gate Garden
40.677265,-74.008353,Red Hook Park
40.604374,-73.930741,Salt marsh
40.617506,-74.040033,Shore Road Plgd
40.697746,-73.976199,South Oxport 
40.701079,-73.995307,Squibb Park
40.667491,-73.89384,St. John Cantius
40.673754,-73.934855,St. John's 
40.713316,-73.938974,St. Nicholas-Olive Street Garden
40.650143,-73.884372,Starret City
40.706315,-73.948025,Sternberg Park
40.705616,-73.947172,Sternberg Park
40.648468,-74.006771,Sunset Park
40.64848,-74.006674,Sunset Park
40.709648,-73.950166,Ten Eyck Houses
40.666548,-73.887691,"Triple R/Relaxation, Reflection, Revenue (Victoria Garden)"
40.665324,-73.886769,UCC (United Community Centers) Youth Farm/East New York Farms
40.676766,-73.965902,Underhill Playground
40.688204,-73.966559,Underwood Playground
40.674329,-73.877867,Upon the Rock
40.695221,-73.943264,Vernon (Throop Avenue Block Assoc.)
40.684658,-73.925222,Welcome Home
40.723831,-73.980677,6BC Botanical Garden
40.712187,-74.005701,1 Centre Street
40.715827,-74.000488,100 Centre St
40.715923,-74.001448,100 Centre Street 
40.71045,-74.003755,100 Gold Street
40.716396,-74.001359,111 Centre St
40.718605,-73.993763,115 Chrystie St
40.807945,-73.945623,125 St. BID
40.716941,-74.000816,137 Centre Street 
40.713608,-74.003619,2 Lafayette St 
40.714023,-74.004472,22 Reade St
40.714399,-74.006131,280 Broadway
40.716827,-74.004185,346 Broadway
40.750901,-73.990843,34th St
40.71368,-74.005513,49-51 Chambers Street 
40.716158,-74.002555,60 Lafayette St
40.716458,-74.002467,60 Lafayette St
40.715387,-74.001773,80 Centre St
40.785787,-73.951092,96th St Train Station (under our supervision)
40.785717,-73.950922,96th St Train Station (under our supervision)
40.710412,-73.996979,Al Smith Rec Ctr
40.736271,-73.975508,Asser Levy Rec Ctr
40.704592,-74.016957,Battery Park - DSNY Partnership
40.711576,-74.016051,Battery Park City
40.705075,-74.017115,Battery Park City
40.711565,-74.015853,Battery Park City
40.716092,-74.000134,Bayard St & Baxter St
40.739982,-73.978053,Bellevue South
40.852856,-73.938098,Bennett Park
40.736401,-74.005572,Bleecker St. Playground
40.712939,-74.007262,Broadway & Murray St
40.71248,-74.007642,Broadway & Park Place
40.754391,-73.983402,Bryant Park
40.753954,-73.984092,Bryant Park - Bryant Park Corp.
40.77453,-73.943837,Carl Shurz
40.804559,-73.952985,Carrie McCracken Garden/TRUCE
40.712796,-74.004816,Centre St & Chambers St
40.749849,-74.000856,Chelsea Park
40.748355,-74.002007,Chelsea Rec Center
40.749349,-74.007351,Chelsea Waterside Park Field
40.749318,-74.006981,Chelsea Waterside Park Playground
40.711834,-74.007124,City Hall Park 
40.712806,-74.004808,City Hall Park 
40.712897,-74.007269,City Hall Park 
40.712517,-74.007573,City Hall Park 
40.710746,-73.993819,Coleman Square Playground
40.819645,-73.936417,Colonel Young
40.71475,-74.000096,Columbus Park - DSNY Partnership
40.732377,-74.010735,Courtyard West 
40.804284,-73.931744,Crack is Wack
40.721757,-73.996052,Desalvio
40.71511,-74.002359,DSNY Main Office -Worth St
40.715356,-74.002985,DSNY Main Office -Worth St
40.807191,-73.934751,Each One Teach One
40.716205,-73.975494,East River Park- DSNY partnership
40.753938,-73.986947,Fashion BID
40.760842,-73.969307,Fashion BID
40.730225,-74.002246,Father Dumo Square
40.714357,-74.003085,Foley Square - DSNY Partnership
40.715167,-74.002599,Foley Square - DSNY Partnership
40.824847,-73.935623,Fred Johnson
40.751692,-73.975975,Grand Central
40.715109,-74.011382,Greenwich & Murray
40.719937,-73.981432,Hamilton Fish
40.720057,-73.981636,Hamilton Fish Recreation Center
40.716618,-73.975256,Hamilton Fish Recreation Center
40.717499,-73.974858,Hamilton Fish Recreation Center
40.718372,-73.974674,Hamilton Fish Recreation Center
40.718888,-73.974598,Hamilton Fish Recreation Center
40.719832,-73.974488,Hamilton Fish Recreation Center
40.721303,-73.974323,Hamilton Fish Recreation Center
40.722911,-73.973828,Hamilton Fish Recreation Center
40.723896,-73.973184,Hamilton Fish Recreation Center
40.724113,-73.973016,Hamilton Fish Recreation Center
40.725238,-73.972364,Hamilton Fish Recreation Center
40.812748,-73.939317,Hansboro
40.78613,-73.943294,Harlem RBI Š—– Community Group
40.806036,-73.934206,Harlem River Ballfield
40.718742,-74.013092,Harrison St Basketball Court
40.739465,-74.008162,High Line Park
40.74085,-74.008056,High Line Park
40.743298,-74.007034,High Line Park
40.847983,-73.929251,Highbridge
40.746041,-74.006109,Highline Entrance+Park
40.731457,-74.010973,Hudson River Park
40.742795,-74.008033,Hudson River Park
40.748684,-74.008825,Hudson River Park
40.748507,-74.009283,Hudson River Park
40.738145,-74.010417,Hudson River Park
40.762839,-74.001011,Hudson River Park
40.751987,-74.008443,Hudson River Park
40.770381,-73.995824,Hudson River Park
40.728833,-74.011899,Hudson River Park
40.727097,-74.011512,Hudson River Park
40.714666,-74.002176,Hudson River Park
40.702411,-74.012879,Hudson River Park
40.70235,-74.014393,Hudson River Park
40.701307,-74.011998,Hudson River Park
40.706124,-74.004217,Imagination Playground
40.87126,-73.930765,Inwood Dyckman fields
40.872594,-73.930199,Inwood Dyckman fields
40.867338,-73.929011,Inwood Hill
40.87303,-73.918427,Inwood Hill Nature Center
40.84637,-73.940825,J. Hood Wright
40.84696,-73.940028,J. Hood Wright
40.824297,-73.942288,Jackie Robinson
40.738952,-74.002882,Jackson Square
40.859226,-73.934552,Jacob Javits Playground
40.820071,-73.952107,Jacob Schiff
40.769445,-73.949898,John Jay Park
40.802588,-73.938468,"Life Spire (CRMD, Inc.)"
40.773715,-73.981957,Lincoln Square
40.771372,-73.982072,Lincoln Square
40.828677,-73.948059,Maggie's Garden
